"Trip mode","Start time | End time","Departure | Arrival",Odometer,Distance,Driver,Vehicle,Purpose,Contact," "
Business,"01/28/22, 04:21 PM | 01/28/22, 08:41 PM","Departure: 8628 MacArthur Blvd, Oakland CA 94605, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","304.2 mi | 379.4 mi","75.2 mi",—,"3801  – 3801",—,—," "
Business,"01/28/22, 07:00 PM | 01/28/22, 08:17 PM","Departure: Eden Park Pl, Hayward CA 94545, US | Arrival: DHarris Tours – HQ, 2219 Vista del Rio St, Crockett CA 94525, US","605.7 mi | 648.7 mi","43.0 mi",—,"2802  – 2802",—,—," "
Business,"01/28/22, 04:31 PM | 01/28/22, 05:16 PM","Departure: Capistrano Dr, Oakland CA 94603, US | Arrival: Eden Park Pl, Hayward CA 94545, US","592.8 mi | 605.7 mi","12.9 mi",—,"2802  – 2802",—,—," "
Business,"01/28/22, 04:33 PM | 01/28/22, 05:07 PM","Departure: 2166 Bancroft Ave, San Leandro CA 94577, US | Arrival: 2252 Central Ave, Alameda CA 94501, US","278.4 mi | 287.7 mi","9.3 mi",—,"4402  – 4402",—,—," "
Business,"01/28/22, 03:22 PM | 01/28/22, 04:25 PM","Departure: 155 Utah Ave, South San Francisco CA 94080, US | Arrival: Utah Ave, South San Francisco CA 94080, US","179.1 mi | 198.1 mi","18.9 mi",—,"3602 – 3602",—,—," "
Business,"01/28/22, 02:54 PM | 01/28/22, 04:18 PM","Departure: DHarris Tours – HQ, 2217 Vista del Rio St, Crockett CA 94525, US | Arrival: Capistrano Dr, Oakland CA 94603, US","561.9 mi | 592.8 mi","30.9 mi",—,"2802  – 2802",—,—," "
Business,"01/28/22, 01:44 PM | 01/28/22, 04:06 PM","Departure: DHarris Tours – HQ, 2219 Vista del Rio St, Crockett CA 94525, US | Arrival: 8627 MacArthur Blvd, Oakland CA 94605, US","253.0 mi | 304.2 mi","51.2 mi",—,"3801  – 3801",—,—," "
Business,"01/28/22, 02:03 PM | 01/28/22, 03:29 PM","Departure: 2168 Bancroft Ave, San Leandro CA 94577, US | Arrival: 2164 Bancroft Ave, San Leandro CA 94577, US","256.8 mi | 278.4 mi","21.6 mi",—,"4402  – 4402",—,—," "
Business,"01/28/22, 12:19 PM | 01/28/22, 01:25 PM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: 2168 Bancroft Ave, San Leandro CA 94577, US","224.8 mi | 256.8 mi","32.0 mi",—,"4402  – 4402",—,—," "
Business,"01/27/22, 08:41 PM | 01/27/22, 08:52 PM","Departure: 407 Parker Ave, Rodeo CA 94572, US | Arrival: DHarris Tours – HQ, 2215 Vista del Rio St, Crockett CA 94525, US","559.3 mi | 561.9 mi","2.6 mi",—,"2802  – 2802",—,—," "
Business,"01/27/22, 07:30 PM | 01/27/22, 08:30 PM","Departure: 43 Conkling St, San Francisco CA 94124, US | Arrival: 407 Parker Ave, Rodeo CA 94572, US","525.8 mi | 559.3 mi","33.5 mi",—,"2802  – 2802",—,—," "
Business,"01/27/22, 06:06 PM | 01/27/22, 07:36 PM","Departure: 149 O'Shaughnessy Blvd, San Francisco CA 94127, US | Arrival: DHarris Tours – HQ, 2225 Vista del Rio St, Crockett CA 94525, US","219.1 mi | 253.0 mi","33.9 mi",—,"3801  – 3801",—,—," "
Business,"01/27/22, 05:01 PM | 01/27/22, 05:26 PM","Departure: 99 Nido Ave, San Francisco CA 94115, US | Arrival: 47 Conkling St, San Francisco CA 94124, US","519.7 mi | 525.8 mi","6.1 mi",—,"2802  – 2802",—,—," "
Business,"01/27/22, 02:34 PM | 01/27/22, 05:16 PM","Departure: 185 Lisbon St, San Francisco CA 94112, US | Arrival: DHarris Tours – HQ, 69 San Pablo Ave, Crockett CA 94525, US","94.1 mi | 134.5 mi","40.5 mi",—,"2302  – 2302",—,—," "
Business,"01/27/22, 03:43 PM | 01/27/22, 04:39 PM","Departure: 2826 Alemany Blvd, San Francisco CA 94112, US | Arrival: Utah Ave, South San Francisco CA 94080, US","167.9 mi | 179.1 mi","11.3 mi",—,"3602 – 3602",—,—," "
Business,"01/27/22, 03:25 PM | 01/27/22, 04:18 PM","Departure: 1756 Gibson Rd, San Francisco CA 94129, US | Arrival: 99 Nido Ave, San Francisco CA 94115, US","511.7 mi | 519.7 mi","8.0 mi",—,"2802  – 2802",—,—," "
Business,"01/27/22, 03:30 PM | 01/27/22, 04:16 PM","Departure: 92 Vega St, San Francisco CA 94115, US | Arrival: 157 O'Shaughnessy Blvd, San Francisco CA 94127, US","215.2 mi | 219.1 mi","3.9 mi",—,"3801  – 3801",—,—," "
Business,"01/27/22, 02:54 PM | 01/27/22, 03:25 PM","Departure: Utah Ave, South San Francisco CA 94080, US | Arrival: 2822 Alemany Blvd, San Francisco CA 94112, US","160.1 mi | 167.9 mi","7.7 mi",—,"3602 – 3602",—,—," "
Business,"01/27/22, 03:01 PM | 01/27/22, 03:05 PM","Departure: 2553 O'Farrell St, San Francisco CA 94115, US | Arrival: 92 Vega St, San Francisco CA 94115, US","215.0 mi | 215.2 mi","295 yd",—,"3801  – 3801",—,—," "
Business,"01/27/22, 01:29 PM | 01/27/22, 02:46 PM","Departure: DHarris Tours – HQ, 2215 Vista del Rio St, Crockett CA 94525, US | Arrival: 2551 O'Farrell St, San Francisco CA 94115, US","185.0 mi | 215.0 mi","30.1 mi",—,"3801  – 3801",—,—," "
Business,"01/27/22, 01:11 PM | 01/27/22, 02:07 PM","Departure: DHarris Tours – HQ, 69 San Pablo Ave, Crockett CA 94525, US | Arrival: 185 Lisbon St, San Francisco CA 94112, US","62.8 mi | 94.1 mi","31.2 mi",—,"2302  – 2302",—,—," "
Business,"01/27/22, 12:48 PM | 01/27/22, 01:06 PM","Departure: 1146 Francisco St, San Francisco CA 94109, US | Arrival: 1754 Gibson Rd, San Francisco CA 94129, US","507.0 mi | 511.7 mi","4.7 mi",—,"2802  – 2802",—,—," "
Business,"01/27/22, 12:05 PM | 01/27/22, 12:22 PM","Departure: 628 North Point St, San Francisco CA 94133, US | Arrival: 1144 Francisco St, San Francisco CA 94109, US","506.5 mi | 507.0 mi","908 yd",—,"2802  – 2802",—,—," "
Business,"01/27/22, 11:03 AM | 01/27/22, 11:52 AM","Departure: DHarris Tours – HQ, 2219 Vista del Rio St, Crockett CA 94525, US | Arrival: 626 North Point St, San Francisco CA 94133, US","478.7 mi | 506.5 mi","27.8 mi",—,"2802  – 2802",—,—," "
Business,"01/26/22, 08:02 PM | 01/26/22, 09:17 PM","Departure: 3928 Mabel Ave, Castro Valley CA 94546, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","185.2 mi | 224.8 mi","39.5 mi",—,"4402  – 4402",—,—," "
Business,"01/26/22, 07:47 PM | 01/26/22, 09:00 PM","Departure: Farrell St, Oakland CA 94605, US | Arrival: DHarris Tours – HQ, 2243 Vista del Rio St, Crockett CA 94525, US","149.1 mi | 185.0 mi","35.9 mi",—,"3801  – 3801",—,—," "
Business,"01/26/22, 07:36 PM | 01/26/22, 08:36 PM","Departure: 1210 29th Ave, Oakland CA 94601, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","203.9 mi | 231.4 mi","27.6 mi",—,"3601  – 3601",—,—," "
Business,"01/26/22, 05:46 PM | 01/26/22, 07:00 PM","Departure: Hillside St, Oakland CA 94605, US | Arrival: DHarris Tours – HQ, 2217 Vista del Rio St, Crockett CA 94525, US","448.0 mi | 478.7 mi","30.7 mi",—,"2802  – 2802",—,—," "
Business,"01/26/22, 06:30 PM | 01/26/22, 06:41 PM","Departure: 2109 35th Ave, Oakland CA 94601, US | Arrival: 1210 29th Ave, Oakland CA 94601, US","202.7 mi | 203.9 mi","1.1 mi",—,"3601  – 3601",—,—," "
Business,"01/26/22, 05:45 PM | 01/26/22, 06:11 PM","Departure: 363 45th St, Oakland CA 94609, US | Arrival: 2108 35th Ave, Oakland CA 94601, US","197.0 mi | 202.7 mi","5.7 mi",—,"3601  – 3601",—,—," "
Business,"01/26/22, 04:30 PM | 01/26/22, 05:18 PM","Departure: 2109 35th Ave, Oakland CA 94601, US | Arrival: 363 45th St, Oakland CA 94609, US","188.0 mi | 197.0 mi","8.9 mi",—,"3601  – 3601",—,—," "
Business,"01/26/22, 04:34 PM | 01/26/22, 04:52 PM","Departure: 8165 MacArthur Blvd, Oakland CA 94605, US | Arrival: Farrell St, Oakland CA 94605, US","147.7 mi | 149.1 mi","1.4 mi",—,"3801  – 3801",—,—," "
Business,"01/26/22, 03:51 PM | 01/26/22, 04:20 PM","Departure: 2166 Bancroft Ave, San Leandro CA 94577, US | Arrival: 8165 MacArthur Blvd, Oakland CA 94605, US","141.6 mi | 147.7 mi","6.0 mi",—,"3801  – 3801",—,—," "
Business,"01/26/22, 03:04 PM | 01/26/22, 03:50 PM","Departure: 2111 35th Ave, Oakland CA 94601, US | Arrival: 2109 35th Ave, Oakland CA 94601, US","176.0 mi | 188.0 mi","12.0 mi",—,"3601  – 3601",—,—," "
Business,"01/26/22, 02:44 PM | 01/26/22, 03:32 PM","Departure: 157 Utah Ave, South San Francisco CA 94080, US | Arrival: Utah Ave, South San Francisco CA 94080, US","142.0 mi | 160.1 mi","18.2 mi",—,"3602 – 3602",—,—," "
Business,"01/26/22, 02:43 PM | 01/26/22, 03:31 PM","Departure: 2166 Bancroft Ave, San Leandro CA 94577, US | Arrival: 3930 Mabel Ave, Castro Valley CA 94546, US","178.5 mi | 185.2 mi","6.7 mi",—,"4402  – 4402",—,—," "
Business,"01/26/22, 01:06 PM | 01/26/22, 03:15 PM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: 2168 Bancroft Ave, San Leandro CA 94577, US","109.6 mi | 141.6 mi","32.0 mi",—,"3801  – 3801",—,—," "
Business,"01/26/22, 02:18 PM | 01/26/22, 03:01 PM","Departure: 1041 MacArthur Blvd, Oakland CA 94610, US | Arrival: Hillside St, Oakland CA 94605, US","440.8 mi | 448.0 mi","7.2 mi",—,"2802  – 2802",—,—," "
Business,"01/26/22, 01:20 PM | 01/26/22, 02:13 PM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: 2109 35th Ave, Oakland CA 94601, US","150.3 mi | 176.0 mi","25.7 mi",—,"3601  – 3601",—,—," "
Business,"01/26/22, 01:07 PM | 01/26/22, 01:51 PM","Departure: 693 29th St, Oakland CA 94609, US | Arrival: 2168 Bancroft Ave, San Leandro CA 94577, US","163.0 mi | 178.5 mi","15.5 mi",—,"4402  – 4402",—,—," "
Business,"01/26/22, 12:32 PM | 01/26/22, 01:45 PM","Departure: DHarris Tours – HQ, 2217 Vista del Rio St, Crockett CA 94525, US | Arrival: 1041 MacArthur Blvd, Oakland CA 94610, US","416.7 mi | 440.8 mi","24.1 mi",—,"2802  – 2802",—,—," "
Business,"01/26/22, 12:30 PM | 01/26/22, 12:32 PM","Departure: 2850 West St, Emeryville CA 94608, US | Arrival: 697 29th St, Oakland CA 94609, US","162.9 mi | 163.0 mi","209 yd",—,"4402  – 4402",—,—," "
Business,"01/26/22, 11:45 AM | 01/26/22, 12:06 PM","Departure: 354 W Channel Rd, Benicia CA 94510, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","97.1 mi | 109.6 mi","12.6 mi",—,"3801  – 3801",—,—," "
Business,"01/26/22, 10:06 AM | 01/26/22, 10:24 AM","Departure: 2234 Valdez St, Oakland CA 94612, US | Arrival: 2832 West St, Emeryville CA 94608, US","161.4 mi | 162.9 mi","1.4 mi",—,"4402  – 4402",—,—," "
Business,"01/26/22, 09:04 AM | 01/26/22, 09:31 AM","Departure: 1552 9th Ave, Oakland CA 94606, US | Arrival: 141 Grand Ave, Oakland CA 94612, US","155.8 mi | 161.4 mi","5.6 mi",—,"4402  – 4402",—,—," "
Business,"01/26/22, 08:44 AM | 01/26/22, 08:48 AM","Departure: 756 Foothill Blvd, Oakland CA 94606, US | Arrival: 1551 9th Ave, Oakland CA 94606, US","155.5 mi | 155.8 mi","527 yd",—,"4402  – 4402",—,—," "
Business,"01/26/22, 06:53 AM | 01/26/22, 08:29 AM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: 758 Foothill Blvd, Oakland CA 94606, US","126.6 mi | 155.5 mi","28.9 mi",—,"4402  – 4402",—,—," "
Business,"01/25/22, 02:50 PM | 01/25/22, 05:07 PM","Departure: Utah Ave, South San Francisco CA 94080, US | Arrival: Utah Ave, South San Francisco CA 94080, US","112.2 mi | 142.0 mi","29.8 mi",—,"3602 – 3602",—,—," "
Business,"01/25/22, 03:13 PM | 01/25/22, 04:29 PM","Departure: 74 Vega St, San Francisco CA 94115, US | Arrival: DHarris Tours – HQ, 2227 Vista del Rio St, Crockett CA 94525, US","386.6 mi | 416.7 mi","30.1 mi",—,"2802  – 2802",—,—," "
Business,"01/25/22, 03:07 PM | 01/25/22, 04:29 PM","Departure: 2557 O'Farrell St, San Francisco CA 94115, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","120.0 mi | 150.3 mi","30.3 mi",—,"3601  – 3601",—,—," "
Business,"01/25/22, 02:34 PM | 01/25/22, 02:51 PM","Departure: 2553 O'Farrell St, San Francisco CA 94115, US | Arrival: 78 Vega St, San Francisco CA 94115, US","386.4 mi | 386.6 mi","264 yd",—,"2802  – 2802",—,—," "
Business,"01/25/22, 01:21 PM | 01/25/22, 02:28 PM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: 2559 O'Farrell St, San Francisco CA 94115, US","90.5 mi | 120.0 mi","29.5 mi",—,"3601  – 3601",—,—," "
Business,"01/25/22, 01:20 PM | 01/25/22, 02:13 PM","Departure: DHarris Tours – HQ, 2221 Vista del Rio St, Crockett CA 94525, US | Arrival: 2553 O'Farrell St, San Francisco CA 94115, US","357.0 mi | 386.4 mi","29.5 mi",—,"2802  – 2802",—,—," "
Business,"01/24/22, 03:30 PM | 01/24/22, 05:14 PM","Departure: 1108 Alemany Blvd, San Francisco CA 94112, US | Arrival: DHarris Tours – HQ, 2219 Vista del Rio St, Crockett CA 94525, US","323.3 mi | 357.0 mi","33.7 mi",—,"2802  – 2802",—,—," "
Business,"01/24/22, 02:23 PM | 01/24/22, 03:18 PM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: 1110 Alemany Blvd, San Francisco CA 94112, US","292.4 mi | 323.3 mi","30.9 mi",—,"2802  – 2802",—,—," "
Business,"01/24/22, 02:45 PM | 01/24/22, 03:11 PM","Departure: Utah Ave, South San Francisco CA 94080, US | Arrival: 3524 22nd St, San Francisco CA 94114, US","129.6 mi | 139.4 mi","9.7 mi",—,"4001  – 4001",—,—," "
Business,"01/24/22, 12:22 PM | 01/24/22, 12:32 PM","Departure: Transit Ctr, Hercules CA 94547, US | Arrival: DHarris Tours – HQ, 69 San Pablo Ave, Crockett CA 94525, US","59.0 mi | 62.8 mi","3.9 mi",—,"2302  – 2302",—,—," "
Business,"01/24/22, 11:34 AM | 01/24/22, 12:04 PM","Departure: 354 W Channel Rd, Benicia CA 94510, US | Arrival: Transit Ctr, Hercules CA 94547, US","44.1 mi | 59.0 mi","14.8 mi",—,"2302  – 2302",—,—," "
Business,"01/24/22, 09:20 AM | 01/24/22, 10:08 AM","Departure: W Channel Rd, Benicia CA 94510, US | Arrival: 352 W Channel Rd, Benicia CA 94510, US","42.9 mi | 44.1 mi","1.3 mi",—,"2302  – 2302",—,—," "
Business,"01/23/22, 02:34 PM | 01/23/22, 02:35 PM","Departure: DHarris Tours – HQ, 2229 Vista del Rio St, Crockett CA 94525, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","292.3 mi | 292.4 mi","114 yd",—,"2802  – 2802",—,—," "
Business,"01/22/22, 11:29 AM | 01/22/22, 01:09 PM","Departure: 1848 Harrison St, San Francisco CA 94103, US | Arrival: Utah Ave, South San Francisco CA 94080, US","81.7 mi | 112.2 mi","30.6 mi",—,"3602 – 3602",—,—," "
Business,"01/22/22, 09:54 AM | 01/22/22, 11:16 AM","Departure: 174 Gateway Blvd, South San Francisco CA 94080, US | Arrival: 1834 Harrison St, San Francisco CA 94103, US","57.6 mi | 81.7 mi","24.0 mi",—,"3602 – 3602",—,—," "
Business,"01/22/22, 08:32 AM | 01/22/22, 09:42 AM","Departure: Utah Ave, South San Francisco CA 94080, US | Arrival: 174 Gateway Blvd, South San Francisco CA 94080, US","56.9 mi | 57.6 mi","0.8 mi",—,"3602 – 3602",—,—," "
Business,"01/21/22, 07:59 PM | 01/21/22, 09:29 PM","Departure: Eden Park Pl, Hayward CA 94545, US | Arrival: DHarris Tours – HQ, 2221 Vista del Rio St, Crockett CA 94525, US","248.9 mi | 292.3 mi","43.4 mi",—,"2802  – 2802",—,—," "
Business,"01/21/22, 06:56 PM | 01/21/22, 08:09 PM","Departure: 794 Magnolia Ave, Piedmont CA 94611, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","45.7 mi | 90.5 mi","44.8 mi",—,"3601  – 3601",—,—," "
Business,"01/21/22, 04:58 PM | 01/21/22, 07:00 PM","Departure: 4407 Ygnacio Ave, Oakland CA 94601, US | Arrival: Eden Park Pl, Hayward CA 94545, US","233.3 mi | 248.9 mi","15.6 mi",—,"2802  – 2802",—,—," "
Business,"01/21/22, 02:42 PM | 01/21/22, 04:35 PM","Departure: Gateway Blvd, South San Francisco CA 94080, US | Arrival: Utah Ave, South San Francisco CA 94080, US","105.7 mi | 129.6 mi","24.0 mi",—,"4001  – 4001",—,—," "
Business,"01/21/22, 03:31 PM | 01/21/22, 04:35 PM","Departure: DHarris Tours – HQ, 2223 Vista del Rio St, Crockett CA 94525, US | Arrival: 4407 Ygnacio Ave, Oakland CA 94601, US","206.6 mi | 233.3 mi","26.7 mi",—,"2802  – 2802",—,—," "
Business,"01/21/22, 03:52 PM | 01/21/22, 04:22 PM","Departure: Morse – Boys & Girls Club, 6 Whittier St, San Francisco CA 94112, US | Arrival: Utah Ave, South San Francisco CA 94080, US","46.3 mi | 56.9 mi","10.5 mi",—,"3602 – 3602",—,—," "
Business,"01/21/22, 02:57 PM | 01/21/22, 03:31 PM","Departure: Utah Ave, South San Francisco CA 94080, US | Arrival: Morse – Boys & Girls Club, 5681 Mission St, San Francisco CA 94112, US","37.9 mi | 46.3 mi","8.4 mi",—,"3602 – 3602",—,—," "
Business,"01/21/22, 02:48 PM | 01/21/22, 03:12 PM","Departure: 2170 Bancroft Ave, San Leandro CA 94577, US | Arrival: 794 Magnolia Ave, Piedmont CA 94611, US","33.2 mi | 45.7 mi","12.5 mi",—,"3601  – 3601",—,—," "
Business,"01/21/22, 02:38 PM | 01/21/22, 02:39 PM","Departure: DHarris Tours – HQ, 2217 Vista del Rio St, Crockett CA 94525, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","206.5 mi | 206.6 mi","110 yd",—,"2802  – 2802",—,—," "
Business,"01/21/22, 02:25 PM | 01/21/22, 02:31 PM","Departure: Utah Ave, South San Francisco CA 94080, US | Arrival: Gateway Blvd, South San Francisco CA 94080, US","104.9 mi | 105.7 mi","0.8 mi",—,"4001  – 4001",—,—," "
Business,"01/21/22, 01:13 PM | 01/21/22, 01:16 PM","Departure: 13824 E 14th St, San Leandro CA 94578, US | Arrival: 2170 Bancroft Ave, San Leandro CA 94577, US","32.9 mi | 33.2 mi","516 yd",—,"3601  – 3601",—,—," "
Business,"01/21/22, 12:29 PM | 01/21/22, 01:03 PM","Departure: 1858 Peerless Ave, El Cerrito CA 94530, US | Arrival: 13824 E 14th St, San Leandro CA 94578, US","12.2 mi | 32.9 mi","20.7 mi",—,"3601  – 3601",—,—," "
Business,"01/21/22, 11:17 AM | 01/21/22, 12:01 PM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: 1864 Peerless Ave, El Cerrito CA 94530, US","0 yd | 12.2 mi","12.2 mi",—,"3601  – 3601",—,—," "
Business,"01/20/22, 07:16 PM | 01/20/22, 08:32 PM","Departure: 1 Kiska Rd, San Francisco CA 94124, US | Arrival: DHarris Tours – HQ, 2221 Vista del Rio St, Crockett CA 94525, US","169.7 mi | 206.5 mi","36.8 mi",—,"2802  – 2802",—,—," "
Business,"01/20/22, 04:56 PM | 01/20/22, 05:25 PM","Departure: 98 Vega St, San Francisco CA 94115, US | Arrival: 1 Kiska Rd, San Francisco CA 94124, US","162.9 mi | 169.7 mi","6.9 mi",—,"2802  – 2802",—,—," "
Business,"01/20/22, 03:59 PM | 01/20/22, 04:38 PM","Departure: 1059 York St, San Francisco CA 94110, US | Arrival: Utah Ave, South San Francisco CA 94080, US","92.6 mi | 104.9 mi","12.3 mi",—,"4001  – 4001",—,—," "
Business,"01/20/22, 03:00 PM | 01/20/22, 04:23 PM","Departure: 155 Utah Ave, South San Francisco CA 94080, US | Arrival: 157 Utah Ave, South San Francisco CA 94080, US","19.0 mi | 37.9 mi","19.0 mi",—,"3602 – 3602",—,—," "
Business,"01/20/22, 03:29 PM | 01/20/22, 03:49 PM","Departure: 3534 22nd St, San Francisco CA 94114, US | Arrival: 1055 York St, San Francisco CA 94110, US","90.2 mi | 92.6 mi","2.4 mi",—,"4001  – 4001",—,—," "
Business,"01/20/22, 02:38 PM | 01/20/22, 03:28 PM","Departure: Willow Ave, Hercules CA 94547, US | Arrival: 54 Vega St, San Francisco CA 94115, US","135.7 mi | 162.9 mi","27.1 mi",—,"2802  – 2802",—,—," "
Business,"01/20/22, 02:36 PM | 01/20/22, 03:04 PM","Departure: Utah Ave, South San Francisco CA 94080, US | Arrival: 3536 22nd St, San Francisco CA 94114, US","80.4 mi | 90.2 mi","9.7 mi",—,"4001  – 4001",—,—," "
Business,"01/20/22, 02:07 PM | 01/20/22, 02:21 PM","Departure: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US | Arrival: Willow Ave, Hercules CA 94547, US","132.9 mi | 135.7 mi","2.9 mi",—,"2802  – 2802",—,—," "
Business,"01/20/22, 11:30 AM | 01/20/22, 11:56 AM","Departure: DHarris Tours – HQ, 69 San Pablo Ave, Crockett CA 94525, US | Arrival: 354 W Channel Rd, Benicia CA 94510, US","30.7 mi | 42.9 mi","12.1 mi",—,"2302  – 2302",—,—," "
Business,"01/20/22, 10:25 AM | 01/20/22, 11:02 AM","Departure: DHarris Tours – HQ, 2225 Vista del Rio St, Crockett CA 94525, US | Arrival: 354 W Channel Rd, Benicia CA 94510, US","84.9 mi | 97.1 mi","12.1 mi",—,"3801  – 3801",—,—," "
Business,"01/19/22, 09:10 PM | 01/19/22, 10:29 PM","Departure: 2258 Milvia St, Berkeley CA 94704, US | Arrival: DHarris Tours – HQ, Vista del Rio St, Crockett CA 94525, US","79.1 mi | 126.6 mi","47.5 mi",—,"4402  – 4402",—,—," "
Business,"01/19/22, 08:04 PM | 01/19/22, 09:22 PM","Departure: 2188 Clement Ave, Alameda CA 94501, US | Arrival: DHarris Tours – HQ, 2221 Vista del Rio St, Crockett CA 94525, US","43.8 mi | 84.9 mi","41.1 mi",—,"3801  – 3801",—,—," "
Business,"01/19/22, 04:30 PM | 01/19/22, 05:04 PM","Departure: 2168 Bancroft Ave, San Leandro CA 94577, US | Arrival: 2265 Milvia St, Berkeley CA 94704, US","63.4 mi | 79.1 mi","15.6 mi",—,"4402  – 4402",—,—," "
Business,"01/19/22, 04:11 PM | 01/19/22, 04:30 PM","Departure: 401 Parker Ave, Rodeo CA 94572, US | Arrival: DHarris Tours – HQ, 2223 Vista del Rio St, Crockett CA 94525, US","130.3 mi | 132.9 mi","2.6 mi",—,"2802  – 2802",—,—," "
Business,"01/19/22, 01:40 PM | 01/19/22, 03:54 PM","Departure: DHarris Tours – HQ, 2213 Vista del Rio St, Crockett CA 94525, US | Arrival: 401 Parker Ave, Rodeo CA 94572, US","65.6 mi | 130.3 mi","64.6 mi",—,"2802  – 2802",—,—," "
Business,"01/19/22, 02:42 PM | 01/19/22, 03:44 PM","Departure: 2166 Bancroft Ave, San Leandro CA 94577, US | Arrival: 2168 Bancroft Ave, San Leandro CA 94577, US","32.6 mi | 63.4 mi","30.8 mi",—,"4402  – 4402",—,—," "
